,지역,년,주,주 평균 일교차(°C),전날 대비 최고 기온 상승 최대 변화(°C),전날 대비 최저 기온 하강 최대 변화(°C),주평균 최대 풍속(m/s),주평균 평균 풍속(m/s),SO2_최대값,CO_최대값,O3_최대값,NO2_최대값,PM10_최대값,PM25_최대값,풍향(N~NE),풍향(NE~E),풍향(E~SE),풍향(SE~S),풍향(S~SW),풍향(SW~W),풍향(W~NW),풍향(NW~N),환자 수,100만명 당 환자수,주 평균 기온(°C) 5도 미만,주 평균 기온(°C) 5도 이상 10도 미만,주 평균 기온(°C) 10도 이상 15도 미만,주 평균 기온(°C) 15도 이상 20도 미만,주 평균 기온(°C) 20도 이상 25도 미만,주 평균 기온(°C) 25도 이상,상대습도 (건조),상대습도 (적정),상대습도 (습함)
393,대구,2021,7,12.757142857142856,12.700000000000001,7.7,10.6,3.814285714285714,0.009857142857142858,1.6142857142857143,0.054285714285714284,0.06285714285714286,85.71428571428571,54.857142857142854,0,0,0,0,0,2,5,0,83.0,34.794827895558505,1,0,0,0,0,0,0,1,0
394,대전,2021,7,11.114285714285716,8.9,13.3,6.5,2.2285714285714286,0.0054285714285714284,0.8142857142857143,0.053142857142857144,0.03342857142857143,81.14285714285714,53.0,3,1,0,0,0,2,0,1,64.0,44.06951690857848,1,0,0,0,0,0,0,1,0
395,부산,2021,7,10.114285714285714,7.499999999999999,10.600000000000001,12.1,5.114285714285715,0.009142857142857144,0.9571428571428572,0.05828571428571428,0.054,100.71428571428571,66.42857142857143,0,0,0,0,0,7,0,0,59.0,17.60994275276237,0,1,0,0,0,0,0,1,0
396,서울,2021,7,10.37142857142857,9.3,12.6,7.5,3.3000000000000003,0.011,1.3714285714285717,0.061571428571428576,0.0642857142857143,118.42857142857143,65.14285714285714,0,0,0,0,2,3,2,0,320.0,33.65070858928027,1,0,0,0,0,0,0,1,0
397,울산,2021,7,11.5,12.5,11.1,7.0,3.3428571428571425,0.023,1.3142857142857143,0.06985714285714285,0.07028571428571428,72.28571428571429,47.142857142857146,0,0,0,0,3,1,3,0,26.0,23.18133510224752,0,1,0,0,0,0,0,1,0
398,인천,2021,7,8.442857142857141,8.766666666666666,8.466666666666665,11.6,4.928571428571429,0.006,1.1428571428571428,0.053,0.06742857142857142,93.28571428571429,62.0,0,0,0,0,2,1,0,4,83.0,28.15110018230381,1,0,0,0,0,0,0,1,0
399,광주,2021,8,9.514285714285714,9.5,3.1,7.8,1.8714285714285714,0.008,1.0,0.049999999999999996,0.058857142857142865,95.71428571428571,53.0,0,6,0,0,0,1,0,0,37.0,25.66573090799113,0,1,0,0,0,0,0,1,0
400,대구,2021,8,9.971428571428572,4.1,4.4,8.8,2.542857142857143,0.007857142857142858,1.0,0.04928571428571428,0.058571428571428566,82.57142857142857,41.142857142857146,0,1,2,1,0,1,0,2,65.0,27.248961604955454,0,1,0,0,0,0,0,1,0
401,대전,2021,8,12.0,6.5,3.1999999999999997,7.4,1.9714285714285715,0.005,0.8142857142857143,0.047142857142857146,0.04642857142857143,77.14285714285714,52.857142857142854,1,2,0,3,0,1,0,0,72.0,49.578206522150786,0,1,0,0,0,0,0,1,0
402,부산,2021,8,7.3999999999999995,5.5,3.0999999999999996,9.8,3.642857142857143,0.009714285714285715,1.1857142857142857,0.057,0.06999999999999999,115.14285714285714,60.42857142857143,0,5,0,0,0,1,0,1,54.0,16.117574722867257,0,1,0,0,0,0,0,1,0
403,서울,2021,8,10.714285714285714,7.600000000000001,3.8,6.5,2.4,0.012142857142857144,1.2714285714285716,0.05728571428571429,0.07557142857142858,103.28571428571429,63.57142857142857,0,4,0,0,0,0,3,0,277.0,29.128894622595737,0,1,0,0,0,0,0,1,0
404,울산,2021,8,8.614285714285714,6.1,4.0,5.5,2.457142857142857,0.03,0.9142857142857144,0.05685714285714286,0.062142857142857146,69.42857142857143,39.42857142857143,1,2,0,0,1,0,0,3,18.0,16.04861660924828,0,1,0,0,0,0,0,1,0
405,인천,2021,8,9.047619047619047,7.2333333333333325,2.3,9.9,3.2142857142857144,0.008142857142857143,1.2571428571428573,0.05285714285714286,0.08057142857142859,96.71428571428571,60.57142857142857,2,0,0,2,0,0,0,3,94.0,31.88196888116335,1,0,0,0,0,0,0,1,0
406,광주,2021,9,9.985714285714286,10.7,4.6,5.4,1.5571428571428572,0.009857142857142858,1.1285714285714286,0.05971428571428571,0.053,75.28571428571429,53.0,0,3,0,1,1,2,0,0,26.0,18.035378475885658,0,1,0,0,0,0,0,1,0
407,대구,2021,9,9.485714285714284,7.5,3.5,8.5,2.042857142857143,0.008,0.9857142857142858,0.054,0.05942857142857143,83.28571428571429,47.714285714285715,0,0,3,2,0,1,1,0,51.0,21.379954490041975,0,1,0,0,0,0,0,0,1
408,대전,2021,9,9.928571428571429,6.399999999999999,3.3,7.5,1.5285714285714285,0.005285714285714287,0.8285714285714286,0.04471428571428571,0.041285714285714294,62.857142857142854,46.857142857142854,2,1,0,3,0,1,0,0,45.0,30.98637907634424,0,1,0,0,0,0,0,1,0
409,부산,2021,9,8.157142857142857,5.4,4.300000000000001,11.2,2.957142857142857,0.009142857142857144,0.9857142857142858,0.05685714285714285,0.05971428571428571,93.0,62.714285714285715,0,5,1,0,1,0,0,0,66.0,19.699257994615536,0,1,0,0,0,0,0,1,0
410,서울,2021,9,9.785714285714286,3.1999999999999993,3.7,6.2,2.4714285714285715,0.012428571428571428,1.1285714285714286,0.06057142857142857,0.06528571428571428,83.57142857142857,59.142857142857146,0,4,0,0,1,1,0,1,225.0,23.660654476837692,0,1,0,0,0,0,0,1,0
411,울산,2021,9,8.714285714285714,4.300000000000001,5.3,5.6,2.314285714285714,0.029428571428571432,1.0714285714285714,0.05142857142857143,0.05357142857142857,59.142857142857146,35.0,1,2,0,2,0,0,0,2,14.0,12.482257362748664,0,1,0,0,0,0,0,0,1
412,인천,2021,9,7.652380952380953,3.466666666666665,2.8666666666666667,8.7,3.1571428571428575,0.006571428571428571,1.157142857142857,0.05457142857142857,0.06857142857142857,85.85714285714286,56.285714285714285,2,2,0,1,0,1,0,1,57.0,19.332683257726714,1,0,0,0,0,0,0,1,0
413,광주,2021,10,11.385714285714286,4.4,2.3999999999999995,4.7,1.3714285714285714,0.014714285714285713,1.4000000000000001,0.07128571428571429,0.06642857142857142,139.57142857142858,99.85714285714286,0,3,0,0,1,3,0,0,34.0,23.584725699235094,0,1,0,0,0,0,0,1,0
414,대구,2021,10,12.114285714285714,5.199999999999999,6.1,6.6,1.957142857142857,0.008,1.0142857142857145,0.06485714285714285,0.06485714285714286,100.0,68.85714285714286,0,0,2,2,0,2,1,0,54.0,22.63759887180915,0,1,0,0,0,0,0,1,0
415,대전,2021,10,12.328571428571427,4.799999999999999,4.3999999999999995,3.6,1.1142857142857143,0.006285714285714285,1.0285714285714287,0.06471428571428571,0.04585714285714286,112.14285714285714,82.42857142857143,1,3,0,2,1,0,0,0,56.0,38.56082729500616,0,1,0,0,0,0,0,1,0
416,부산,2021,10,7.985714285714287,4.1,2.5999999999999996,6.8,2.9,0.008857142857142857,1.1142857142857143,0.07742857142857143,0.07371428571428572,156.71428571428572,111.57142857142857,0,4,0,1,1,1,0,0,74.0,22.087046842447723,0,0,1,0,0,0,0,1,0
417,서울,2021,10,11.057142857142859,4.900000000000002,3.0,4.9,2.028571428571429,0.01742857142857143,1.2857142857142858,0.08685714285714285,0.08,139.85714285714286,107.57142857142857,0,1,0,0,0,6,0,0,296.0,31.12690544508425,0,1,0,0,0,0,0,1,0
418,울산,2021,10,9.485714285714286,3.3000000000000007,6.1,5.0,2.242857142857143,0.02514285714285714,1.0,0.06285714285714286,0.06514285714285714,82.71428571428571,52.285714285714285,1,1,1,1,0,0,0,3,24.0,21.398155478997708,0,1,0,0,0,0,0,1,0
419,인천,2021,10,9.200000000000001,2.3000000000000007,4.033333333333334,5.8,2.157142857142857,0.006571428571428571,1.2571428571428573,0.07342857142857143,0.07957142857142856,140.42857142857142,109.42857142857143,2,0,0,0,0,3,0,2,57.0,19.332683257726714,0,1,0,0,0,0,0,1,0
420,광주,2021,11,12.142857142857142,4.199999999999999,4.3999999999999995,4.8,1.4000000000000001,0.016428571428571428,0.9714285714285714,0.06885714285714285,0.053771428571428574,160.42857142857142,72.85714285714286,0,2,0,2,0,2,0,1,33.0,22.89105729631641,0,0,1,0,0,0,0,1,0
421,대구,2021,11,9.571428571428571,2.5,6.699999999999999,8.7,3.257142857142857,0.006571428571428571,0.9,0.060714285714285714,0.04471428571428571,144.71428571428572,55.285714285714285,0,1,3,0,0,0,2,1,59.0,24.733672841421104,0,0,1,0,0,0,0,1,0
422,대전,2021,11,11.657142857142858,3.299999999999999,5.6,6.6,1.942857142857143,0.006857142857142858,1.0285714285714287,0.05957142857142857,0.03157142857142857,115.85714285714286,59.42857142857143,2,0,0,3,0,2,0,0,60.0,41.31517210179232,0,0,1,0,0,0,0,1,0
423,부산,2021,11,7.942857142857143,5.199999999999999,2.8000000000000007,8.6,3.585714285714286,0.009285714285714286,0.9,0.07014285714285715,0.06314285714285714,154.14285714285714,77.57142857142857,0,3,0,0,0,2,1,1,60.0,17.9084163587414,0,0,1,0,0,0,0,1,0
424,서울,2021,11,9.928571428571429,4.4,6.4,6.8,2.5142857142857147,0.012714285714285714,1.1,0.07642857142857143,0.06742857142857142,167.71428571428572,71.57142857142857,0,0,0,1,0,5,1,0,289.0,30.390796194693745,0,0,1,0,0,0,0,1,0
425,울산,2021,11,8.485714285714286,3.400000000000002,3.799999999999999,5.5,2.4285714285714284,0.049571428571428565,1.1,0.05985714285714285,0.07442857142857143,111.57142857142857,43.57142857142857,0,3,0,0,1,0,2,1,26.0,23.18133510224752,0,0,1,0,0,0,0,1,0
426,인천,2021,11,7.923809523809524,2.666666666666666,3.6666666666666665,11.1,3.085714285714286,0.008857142857142857,1.1,0.08157142857142856,0.06442857142857143,176.28571428571428,83.85714285714286,1,1,0,1,0,2,0,2,83.0,28.15110018230381,0,1,0,0,0,0,0,1,0
427,광주,2021,12,11.714285714285714,5.399999999999999,5.6000000000000005,5.4,1.8,0.01057142857142857,1.1142857142857143,0.07957142857142856,0.06285714285714286,139.0,78.42857142857143,0,0,0,1,1,5,0,0,36.0,24.97206250507245,0,0,1,0,0,0,0,1,0
428,대구,2021,12,13.571428571428571,7.199999999999999,5.199999999999999,8.3,2.342857142857143,0.005714285714285714,0.8142857142857143,0.06942857142857142,0.058428571428571434,130.14285714285714,51.42857142857143,0,0,1,1,0,2,3,0,61.0,25.572102429265886,0,0,1,0,0,0,0,1,0
429,대전,2021,12,12.771428571428572,4.1,2.7,4.9,1.6285714285714286,0.0051428571428571435,0.7714285714285715,0.06514285714285714,0.04214285714285714,97.0,48.285714285714285,0,0,0,1,1,4,0,1,52.0,35.80648248822001,0,0,1,0,0,0,0,1,0
430,부산,2021,12,8.299999999999999,3.6999999999999993,3.8,11.3,3.914285714285714,0.010428571428571428,0.9857142857142858,0.07885714285714286,0.07214285714285715,170.85714285714286,79.14285714285714,0,0,0,0,2,3,1,1,79.0,23.579414872342838,0,0,1,0,0,0,0,1,0
431,서울,2021,12,10.457142857142857,5.299999999999999,5.3999999999999995,6.9,2.5,0.011142857142857144,1.157142857142857,0.08042857142857142,0.07428571428571429,151.57142857142858,85.0,0,1,0,0,2,3,1,0,315.0,33.12491626757277,0,0,1,0,0,0,0,1,0
432,울산,2021,12,10.700000000000001,5.200000000000001,5.8,6.6,2.585714285714286,0.031714285714285716,1.3714285714285714,0.07271428571428572,0.061857142857142854,113.14285714285714,57.285714285714285,0,1,1,2,2,0,0,1,28.0,24.964514725497327,0,0,1,0,0,0,0,1,0
433,인천,2021,12,7.723809523809523,2.9333333333333336,3.8333333333333335,7.1,3.1571428571428575,0.008428571428571428,1.385714285714286,0.07742857142857143,0.07171428571428572,139.71428571428572,73.71428571428571,0,0,0,1,1,5,0,0,70.0,23.741891720015264,0,1,0,0,0,0,0,1,0
434,광주,2021,13,9.685714285714285,2.900000000000002,3.3999999999999995,6.0,1.6714285714285713,0.013857142857142858,1.6428571428571428,0.07157142857142858,0.05185714285714286,388.85714285714283,72.14285714285714,0,3,0,1,0,3,0,0,39.0,27.05306771382849,0,0,0,1,0,0,0,1,0
435,대구,2021,13,9.471428571428572,1.8000000000000007,4.499999999999999,8.9,3.357142857142857,0.007,0.8285714285714285,0.06442857142857143,0.04671428571428571,318.2857142857143,63.142857142857146,0,1,3,1,0,1,0,1,62.0,25.99131722318828,0,0,1,0,0,0,0,1,0
436,대전,2021,13,10.671428571428573,4.399999999999999,7.1,7.3,2.0571428571428574,0.004714285714285714,0.7428571428571429,0.059857142857142866,0.03571428571428571,244.71428571428572,47.57142857142857,0,1,0,3,1,2,0,0,51.0,35.11789628652347,0,0,1,0,0,0,0,1,0
437,부산,2021,13,8.385714285714286,3.599999999999998,1.5999999999999996,9.4,3.457142857142857,0.007428571428571429,0.8714285714285713,0.06942857142857142,0.06471428571428571,371.85714285714283,92.71428571428571,0,2,1,0,0,3,1,0,61.0,18.20688996472042,0,0,1,0,0,0,0,1,0
438,서울,2021,13,10.685714285714285,4.699999999999999,6.1,6.7,2.9,0.014714285714285713,1.0142857142857142,0.07214285714285715,0.06914285714285714,461.14285714285717,101.85714285714286,0,4,0,0,0,2,1,0,264.0,27.761834586156223,0,0,1,0,0,0,0,1,0
439,울산,2021,13,8.414285714285715,1.5999999999999979,4.1,5.3,2.357142857142857,0.041285714285714294,0.9714285714285714,0.07314285714285715,0.09457142857142857,272.85714285714283,61.42857142857143,0,3,0,1,0,0,0,3,19.0,16.940206420873185,0,0,1,0,0,0,0,1,0
440,인천,2021,13,9.228571428571428,3.7666666666666675,5.066666666666666,6.6,3.042857142857143,0.007714285714285714,1.2,0.06242857142857143,0.083,246.57142857142858,74.28571428571429,1,1,1,1,0,2,0,1,79.0,26.794420655445798,0,0,1,0,0,0,0,1,0
441,광주,2021,14,13.314285714285713,6.199999999999999,1.6999999999999993,4.4,1.0714285714285714,0.024857142857142855,1.3714285714285714,0.077,0.04914285714285714,93.57142857142857,46.857142857142854,1,2,0,1,2,1,0,0,26.0,18.035378475885658,0,0,1,0,0,0,0,1,0
442,대구,2021,14,14.185714285714285,5.199999999999999,6.8,7.6,2.357142857142857,0.008714285714285714,0.7000000000000001,0.07171428571428572,0.05185714285714286,75.42857142857143,38.714285714285715,0,1,2,2,0,0,0,2,47.0,19.703095314352407,0,0,1,0,0,0,0,1,0
443,대전,2021,14,14.985714285714286,3.799999999999999,2.0999999999999996,6.8,1.7285714285714284,0.0051428571428571435,0.7142857142857143,0.07114285714285715,0.03828571428571429,69.85714285714286,40.142857142857146,2,1,0,4,0,0,0,0,62.0,42.692344505185396,0,0,1,0,0,0,0,1,0
444,부산,2021,14,9.085714285714285,5.199999999999999,5.3,7.5,3.2142857142857144,0.008285714285714285,0.7714285714285715,0.08428571428571428,0.060142857142857144,104.28571428571429,57.42857142857143,0,3,2,1,0,0,0,1,57.0,17.012995540804326,0,0,1,0,0,0,0,1,0
445,서울,2021,14,12.028571428571428,3.5,4.0,6.2,2.442857142857143,0.013,0.8857142857142858,0.09357142857142857,0.06671428571428571,91.71428571428571,54.285714285714285,0,1,0,0,0,5,1,0,273.0,28.70826076522973,0,0,1,0,0,0,0,1,0
446,울산,2021,14,10.342857142857143,4.700000000000001,6.9,5.3,2.1714285714285717,0.03828571428571429,0.8571428571428571,0.06942857142857142,0.054714285714285715,64.28571428571429,36.42857142857143,1,4,0,2,0,0,0,0,24.0,21.398155478997708,0,0,1,0,0,0,0,1,0
447,인천,2021,14,9.700000000000001,3.0666666666666664,1.5666666666666673,7.7,2.9,0.006714285714285714,1.1857142857142857,0.08042857142857142,0.0662857142857143,80.42857142857143,56.714285714285715,0,1,0,1,0,2,0,3,84.0,28.490270064018315,0,0,1,0,0,0,0,1,0
448,광주,2021,15,9.428571428571429,4.1,5.0,4.9,1.6428571428571428,0.013,1.2,0.06857142857142857,0.04242857142857143,133.85714285714286,40.857142857142854,2,0,0,1,1,2,0,1,38.0,26.359399310909808,0,0,1,0,0,0,0,1,0
449,대구,2021,15,11.171428571428573,5.5,4.8999999999999995,8.1,2.8285714285714287,0.0061428571428571435,0.6428571428571429,0.063,0.04685714285714286,98.0,34.142857142857146,0,0,0,2,0,1,3,1,72.0,30.183465162412194,0,0,1,0,0,0,0,1,0
450,대전,2021,15,10.585714285714285,2.8000000000000007,7.000000000000001,5.1,1.9142857142857141,0.004571428571428572,0.6714285714285715,0.061,0.028714285714285716,87.42857142857143,29.857142857142858,3,0,0,1,1,1,0,1,53.0,36.49506868991655,0,0,1,0,0,0,0,1,0
451,부산,2021,15,9.328571428571427,4.699999999999999,3.5999999999999996,11.3,3.6999999999999997,0.006285714285714285,0.6571428571428571,0.07157142857142858,0.05614285714285715,150.0,45.285714285714285,0,0,0,0,1,4,1,1,58.0,17.31146914678335,0,0,1,0,0,0,0,1,0
452,서울,2021,15,8.7,5.0,4.4,7.1,2.7857142857142856,0.010142857142857144,0.8571428571428571,0.07228571428571429,0.05285714285714286,196.57142857142858,50.857142857142854,0,0,0,1,1,4,1,0,293.0,30.81143005205975,0,0,1,0,0,0,0,1,0
453,울산,2021,15,10.442857142857145,5.199999999999999,4.8,5.5,2.414285714285714,0.03214285714285715,1.8714285714285714,0.06799999999999999,0.060142857142857144,97.42857142857143,41.285714285714285,0,0,0,2,1,0,1,3,30.0,26.74769434874714,0,0,1,0,0,0,0,1,0
454,인천,2021,15,6.7285714285714295,1.833333333333334,3.7333333333333334,8.9,3.8285714285714287,0.005571428571428572,0.8571428571428571,0.06671428571428571,0.046571428571428576,129.28571428571428,42.714285714285715,0,0,0,1,0,3,0,3,74.0,25.098571246873277,0,1,0,0,0,0,0,1,0
455,광주,2021,16,13.742857142857144,5.399999999999999,4.9,6.0,1.2142857142857142,0.022714285714285715,1.542857142857143,0.10485714285714286,0.05542857142857143,108.57142857142857,50.857142857142854,1,3,0,2,1,0,0,0,34.0,23.584725699235094,0,0,0,1,0,0,0,1,0
456,대구,2021,16,12.071428571428571,6.5,5.300000000000001,7.7,3.3000000000000003,0.009571428571428573,0.9,0.08871428571428572,0.05,101.42857142857143,49.42857142857143,0,0,3,1,0,0,2,1,66.0,27.668176398877844,0,0,0,1,0,0,0,1,0
457,대전,2021,16,14.771428571428572,4.599999999999998,5.5,6.6,1.8714285714285714,0.006,0.6285714285714284,0.08785714285714286,0.036,75.42857142857143,44.857142857142854,1,0,0,3,0,3,0,0,63.0,43.38093070688194,0,0,0,1,0,0,0,1,0
458,부산,2021,16,9.914285714285715,3.599999999999998,4.6,8.4,2.914285714285714,0.018571428571428572,0.7285714285714285,0.108,0.0652857142857143,118.14285714285714,64.0,0,4,0,1,1,0,0,1,74.0,22.087046842447723,0,0,0,1,0,0,0,1,0
459,서울,2021,16,11.4,6.199999999999999,5.800000000000001,6.9,2.457142857142857,0.018142857142857145,1.0,0.10257142857142856,0.06557142857142857,120.42857142857143,60.0,0,3,0,0,1,2,0,1,295.0,31.02174698074275,0,0,0,1,0,0,0,1,0
460,울산,2021,16,10.571428571428571,6.400000000000002,3.0,5.5,2.3285714285714287,0.032999999999999995,1.3,0.08985714285714286,0.06,105.42857142857143,50.42857142857143,2,2,0,1,0,0,2,0,19.0,16.940206420873185,0,0,0,1,0,0,0,1,0
461,인천,2021,16,10.252380952380951,6.633333333333329,4.300000000000001,8.8,2.8714285714285714,0.010428571428571428,0.9571428571428572,0.10471428571428572,0.06857142857142857,105.0,54.285714285714285,0,3,0,0,0,2,1,1,79.0,26.794420655445798,0,0,1,0,0,0,0,1,0
462,광주,2021,17,9.542857142857143,4.6,1.9000000000000004,7.9,1.4285714285714286,0.017,1.1142857142857143,0.07514285714285715,0.03828571428571429,106.42857142857143,46.42857142857143,1,2,0,1,3,0,0,0,25.0,17.34171007296698,0,0,0,1,0,0,0,1,0
463,대구,2021,17,11.385714285714286,4.299999999999999,3.5,7.8,2.7714285714285714,0.004857142857142858,0.7142857142857143,0.06699999999999999,0.04385714285714286,169.57142857142858,42.42857142857143,0,1,0,0,0,0,5,1,75.0,31.44110954417937,0,0,0,1,0,0,0,1,0
464,대전,2021,17,8.771428571428572,6.300000000000001,2.299999999999999,11.6,1.7142857142857142,0.005,0.6285714285714284,0.06599999999999999,0.028285714285714286,119.42857142857143,32.57142857142857,0,0,0,1,0,4,0,2,59.0,40.62658590009578,0,0,1,0,0,0,0,1,0
465,부산,2021,17,7.7,1.6999999999999993,4.0,12.9,4.042857142857143,0.006571428571428571,0.9285714285714286,0.07328571428571429,0.04814285714285714,123.14285714285714,45.0,0,1,0,1,1,4,0,0,68.0,20.296205206573582,0,0,1,0,0,0,0,1,0
466,서울,2021,17,8.028571428571428,3.3999999999999986,0.1999999999999993,6.4,2.542857142857143,0.012714285714285714,0.8857142857142858,0.08057142857142856,0.052142857142857144,120.42857142857143,45.285714285714285,0,0,0,0,2,3,1,1,289.0,30.390796194693745,0,0,1,0,0,0,0,1,0
467,울산,2021,17,9.314285714285715,4.399999999999999,6.800000000000001,6.3,2.142857142857143,0.034999999999999996,1.0285714285714287,0.07914285714285715,0.05257142857142857,90.0,46.285714285714285,0,2,0,1,2,0,2,0,20.0,17.831796232498093,0,0,1,0,0,0,0,1,0
468,인천,2021,17,6.804761904761904,2.5666666666666664,0.13333333333333286,10.9,2.942857142857143,0.006,0.7571428571428571,0.075,0.05085714285714286,91.28571428571429,38.285714285714285,0,1,0,1,0,3,0,2,80.0,27.1335905371603,0,0,1,0,0,0,0,1,0
469,광주,2021,18,12.642857142857142,5.100000000000001,7.5,6.4,1.5857142857142856,0.016428571428571428,1.3857142857142857,0.08057142857142856,0.04028571428571429,355.42857142857144,87.42857142857143,1,0,0,1,3,2,0,0,30.0,20.810052087560376,0,0,0,1,0,0,0,1,0
470,대구,2021,18,14.12857142857143,4.800000000000001,4.9,8.8,2.5714285714285716,0.008571428571428572,0.7285714285714285,0.07442857142857143,0.04428571428571428,348.85714285714283,85.57142857142857,0,0,1,1,0,2,3,0,67.0,28.087391192800236,0,0,0,1,0,0,0,1,0
471,대전,2021,18,13.414285714285715,3.6999999999999993,5.200000000000001,6.3,1.8714285714285714,0.004285714285714286,0.5857142857142856,0.06814285714285714,0.02457142857142857,335.14285714285717,59.714285714285715,1,0,0,0,0,5,0,1,49.0,33.7407238831304,0,0,0,1,0,0,0,1,0
472,부산,2021,18,7.614285714285714,4.800000000000001,3.8000000000000007,13.2,4.614285714285714,0.006,0.6714285714285715,0.079,0.04914285714285714,463.42857142857144,109.85714285714286,0,0,0,1,3,3,0,0,53.0,15.819101116888234,0,0,0,1,0,0,0,1,0
473,서울,2021,18,10.0,4.700000000000003,3.0,8.4,2.914285714285714,0.012857142857142857,0.7714285714285715,0.08299999999999999,0.05085714285714286,390.0,105.57142857142857,0,0,0,0,2,4,1,0,242.0,25.448348370643206,0,0,1,0,0,0,0,1,0
474,울산,2021,18,12.242857142857144,5.699999999999999,6.100000000000001,6.6,2.557142857142857,0.03628571428571429,1.5714285714285714,0.07728571428571429,0.053714285714285714,157.42857142857142,55.285714285714285,0,0,0,2,4,0,1,0,22.0,19.614975855747904,0,0,0,1,0,0,0,1,0
475,인천,2021,18,7.995238095238095,2.9333333333333336,2.133333333333332,8.3,3.6999999999999997,0.005571428571428572,0.7714285714285714,0.07928571428571429,0.04485714285714286,373.2857142857143,87.71428571428571,0,0,0,0,2,2,0,3,84.0,28.490270064018315,0,0,1,0,0,0,0,1,0
476,광주,2021,19,9.085714285714285,5.800000000000001,4.1,5.1,1.6285714285714286,0.012142857142857144,1.1285714285714286,0.08842857142857143,0.04442857142857143,78.71428571428571,42.57142857142857,0,2,0,2,2,1,0,0,44.0,30.52140972842188,0,0,0,0,1,0,0,1,0
477,대구,2021,19,9.971428571428572,7.800000000000001,3.299999999999999,7.0,2.442857142857143,0.008,0.9571428571428571,0.07171428571428572,0.047285714285714285,65.42857142857143,42.42857142857143,0,0,4,2,0,0,0,1,51.0,21.379954490041975,0,0,0,1,0,0,0,1,0
478,대전,2021,19,9.771428571428572,6.199999999999999,3.0,6.4,1.7142857142857142,0.005285714285714285,0.6857142857142857,0.0662857142857143,0.026857142857142857,51.57142857142857,29.571428571428573,0,2,0,5,0,0,0,0,64.0,44.06951690857848,0,0,0,1,0,0,0,1,0
479,부산,2021,19,6.1571428571428575,6.0,1.4000000000000021,11.0,2.9857142857142853,0.009,0.7142857142857143,0.08757142857142856,0.05671428571428572,101.14285714285714,68.0,0,2,1,1,1,1,0,1,69.0,20.594678812552605,0,0,0,1,0,0,0,1,0
480,서울,2021,19,9.599999999999998,11.1,7.499999999999998,5.0,2.0714285714285716,0.011999999999999999,0.9142857142857144,0.10185714285714285,0.05914285714285715,100.42857142857143,54.57142857142857,0,1,2,1,1,2,0,0,280.0,29.44437001562024,0,0,0,0,1,0,0,1,0
481,울산,2021,19,8.014285714285714,4.600000000000001,3.0999999999999996,4.4,1.5857142857142859,0.06114285714285715,1.7285714285714284,0.08014285714285714,0.054714285714285715,71.28571428571429,42.0,0,1,1,1,1,0,1,2,25.0,22.289745290622616,0,0,0,1,0,0,0,1,0
482,인천,2021,19,9.271428571428572,9.666666666666663,4.866666666666667,6.7,2.314285714285714,0.0064285714285714285,0.8714285714285713,0.09842857142857142,0.06385714285714286,90.0,53.857142857142854,0,1,0,3,0,2,1,0,102.0,34.595327934879386,0,0,0,1,0,0,0,1,0
483,광주,2021,20,10.228571428571428,6.0,1.799999999999999,4.8,1.2142857142857142,0.02,1.4714285714285715,0.09728571428571428,0.040999999999999995,65.14285714285714,36.0,0,4,0,0,1,2,0,0,32.0,22.197388893397733,0,0,0,1,0,0,0,1,0
484,대구,2021,20,9.728571428571428,7.5,2.3000000000000007,6.2,2.2857142857142856,0.005285714285714287,0.7714285714285715,0.07942857142857142,0.048428571428571425,59.42857142857143,38.57142857142857,0,0,1,2,0,0,4,0,50.0,20.96073969611958,0,0,0,1,0,0,0,1,0
485,대전,2021,20,8.4,8.600000000000001,1.4000000000000004,4.3,1.2571428571428573,0.0064285714285714285,0.7000000000000001,0.07742857142857143,0.026,59.42857142857143,30.714285714285715,1,1,0,2,0,2,0,1,62.0,42.692344505185396,0,0,0,1,0,0,0,0,1
486,부산,2021,20,5.799999999999999,5.900000000000002,1.8000000000000007,9.9,2.7857142857142856,0.006857142857142858,0.7142857142857143,0.08271428571428571,0.054285714285714284,84.14285714285714,53.857142857142854,0,2,1,2,0,1,0,1,72.0,21.490099630489677,0,0,0,1,0,0,0,0,1
487,서울,2021,20,8.528571428571428,7.800000000000001,3.1999999999999993,6.2,1.9285714285714286,0.013142857142857142,0.8571428571428571,0.09214285714285715,0.049571428571428565,63.714285714285715,44.142857142857146,0,3,0,0,0,4,0,0,230.0,24.186446798545195,0,0,0,1,0,0,0,1,0
488,울산,2021,20,8.014285714285716,7.899999999999999,3.200000000000001,3.7,1.4428571428571428,0.02885714285714286,1.2571428571428573,0.08514285714285715,0.054142857142857145,66.85714285714286,45.857142857142854,0,2,0,0,1,0,1,3,21.0,18.723386044122996,0,0,0,1,0,0,0,0,1
489,인천,2021,20,8.042857142857144,3.166666666666668,2.5666666666666664,7.0,2.4714285714285715,0.006857142857142858,0.8285714285714285,0.09171428571428572,0.052142857142857144,68.57142857142857,44.57142857142857,0,1,0,0,0,3,0,3,87.0,29.507779709161827,0,0,0,1,0,0,0,1,0
490,광주,2021,21,11.028571428571428,3.6000000000000014,2.0,7.2,1.4714285714285715,0.013428571428571429,1.157142857142857,0.08871428571428572,0.03528571428571429,150.0,48.42857142857143,0,0,0,2,4,1,0,0,43.0,29.827741325503204,0,0,0,1,0,0,0,1,0
